Symbol,Current Price,Date,Time,Change,Open,High,Low,Volume,Trade Date,Purchase Price,Quantity,Commission,High Limit,Low Limit,Comment
CODI,21.39,2024/08/21,15:06 EDT,0.189999,21.4,21.54,21.15,53949,,,,,,,
COCO,25.15,2024/08/21,15:20 EDT,0.14999962,25.19,25.44,25.02,105350,,,,,,,
CNXN,70.17,2024/08/21,15:20 EDT,0.66999817,69.94,70.68,69.72,31469,,,,,,,
CNX,26.795,2024/08/21,15:20 EDT,-0.09499931,27.14,27.16,26.45,1329348,,,,,,,
CNVY,,,,,,,,,,,,,,,
CNTY,2.41,2024/08/21,15:14 EDT,0.09000015,2.3903,2.4221,2.3903,46175,,,,,,,
CNSL,4.575,2024/08/21,15:20 EDT,-0.0050001144,4.58,4.59,4.57,187808,,,,,,,
CNS,84.165,2024/08/21,15:20 EDT,-0.34500122,84.7,85.0,83.49,48817,,,,,,,
CNOB,22.785,2024/08/21,15:19 EDT,0.22500038,22.82,22.82,22.5,43365,,,,,,,
CNO,32.67,2024/08/21,15:20 EDT,0.11999893,32.6,32.74,32.34,221470,,,,,,,
CNNE,19.56,2024/08/21,15:18 EDT,0.09000015,19.5,19.58,19.435,69291,,,,,,,
CNMD,67.49,2024/08/21,15:20 EDT,-0.48000336,68.39,68.3,67.21,164479,,,,,,,
CNK,27.325,2024/08/21,15:20 EDT,0.22500038,27.18,27.455,26.91,1322875,,,,,,,
CNDT,3.345,2024/08/21,15:20 EDT,0.0050001144,3.35,3.38,3.305,549051,,,,,,,
CMTL,3.26,2024/08/21,15:18 EDT,0.01999998,3.25,3.29,3.115,186403,,,,,,,
CMTG,7.875,2024/08/21,15:19 EDT,-0.08500004,8.0,8.01,7.835,110091,,,,,,,
CMRX,1.0,2024/08/21,15:20 EDT,-0.059999943,1.0,1.16,0.99,1256305,,,,,,,
CMRE,13.755,2024/08/21,15:20 EDT,-0.10499954,13.98,14.0,13.694,137860,,,,,,,
CMPR,86.51,2024/08/21,15:20 EDT,0.02999878,87.04,87.24,85.9,81257,,,,,,,
CMPO,11.45,2024/08/21,15:20 EDT,-0.119999886,11.59,11.59,11.25,482758,,,,,,,
CMP,9.58,2024/08/21,15:20 EDT,0.09000015,9.64,9.77,9.41,610775,,,,,,,
CMLS,1.5889,2024/08/21,15:14 EDT,-0.061100006,1.6288,1.64,1.57,10345,,,,,,,
CMCO,32.84,2024/08/21,15:20 EDT,0.5600014,32.5,32.84,32.0267,49761,,,,,,,
CMC,53.65,2024/08/21,15:20 EDT,-0.0399971,54.3,54.56,53.56,578446,,,,,,,
CMBM,1.83,2024/08/21,14:34 EDT,0.0200001,1.83,1.87,1.7894,23505,,,,,,,
CMAX,3.14,2024/08/21,15:19 EDT,0.07000017,3.05,3.3,2.88,295975,,,,,,,
CLW,32.135,2024/08/21,15:19 EDT,0.28499794,32.14,32.2,31.47,74834,,,,,,,
CLSK,12.1909,2024/08/21,15:20 EDT,0.5309,11.76,12.28,11.49,17607385,,,,,,,
CLPR,4.7,2024/08/21,15:15 EDT,0.10999966,4.59,4.79,4.568,68701,,,,,,,
CLOV,3.4693,2024/08/21,15:20 EDT,0.36930013,3.08,3.485,2.99,13310386,,,,,,,
CLNE,3.166,2024/08/21,15:18 EDT,0.015999794,3.2,3.22,3.105,587804,,,,,,,
CLFD,37.62,2024/08/21,15:19 EDT,-0.65999985,38.39,38.6,37.36,55091,,,,,,,
CLDX,36.54,2024/08/21,15:16 EDT,0.7800026,35.97,36.77,35.26,400063,,,,,,,
CLDT,8.175,2024/08/21,15:20 EDT,0.034999847,8.16,8.195,8.06,151721,,,,,,,
CLBK,16.92,2024/08/21,15:10 EDT,0.069999695,17.02,17.145,16.74,17074,,,,,,,
CLAR,4.52,2024/08/21,15:08 EDT,0.03999996,4.52,4.585,4.48,51480,,,,,,,
CIX,25.97,2024/08/21,13:56 EDT,-0.210001,26.02,26.961,25.18,10743,,,,,,,
CIVI,61.52,2024/08/21,15:20 EDT,0.77000046,61.5,61.8,61.04,459618,,,,,,,
CIVB,16.44,2024/08/21,14:43 EDT,0.11000061,16.25,16.44,16.18,7683,,,,,,,
CISO,0.4003,2024/08/21,15:18 EDT,-0.029799998,0.42,0.42,0.3853,544705,,,,,,,
CIR,,,,,,,,,,,,,,,
CIO,5.74,2024/08/21,15:20 EDT,0.10999966,5.7,5.78,5.63,115813,,,,,,,
CINC,,,,,,,,,,,,,,,
CIM,15.01,2024/08/21,15:20 EDT,0.07000065,14.99,15.07,14.9,145153,,,,,,,
CIFR,4.06,2024/08/21,15:20 EDT,0.109999895,4.03,4.119,3.96,7392443,,,,,,,
CHX,31.32,2024/08/21,15:20 EDT,0.1800003,31.42,31.57,31.17,714629,,,,,,,
CHUY,37.13,2024/08/21,15:20 EDT,0.030002594,37.14,37.15,37.11,1071481,,,,,,,
CHS,,,,,,,,,,,,,,,
CHRS,1.35,2024/08/21,15:20 EDT,0.100000024,1.27,1.36,1.22,1687286,,,,,,,
CHRD,148.295,2024/08/21,15:20 EDT,0.7449951,148.8,149.51,146.92,349235,,,,,,,
CHGG,2.29,2024/08/21,15:20 EDT,0.18000007,2.14,2.3,2.1099,2457461,,,,,,,
CHEF,39.25,2024/08/21,15:20 EDT,0.83000183,38.81,39.35,38.7,98263,,,,,,,
CHCT,18.821,2024/08/21,15:20 EDT,-0.12900162,18.99,19.07,18.585,102817,,,,,,,
CHCO,114.24,2024/08/21,14:52 EDT,0.4399948,114.195,114.33,113.63,6596,,,,,,,
CGEM,17.885,2024/08/21,15:17 EDT,0.27499962,17.73,18.31,17.5418,155999,,,,,,,
CFFN,5.755,2024/08/21,15:19 EDT,-0.034999847,5.82,5.84,5.72,210411,,,,,,,
CFB,17.22,2024/08/21,15:20 EDT,0.1099987,17.24,17.26,16.985,117210,,,,,,,
CEVA,24.1,2024/08/21,15:20 EDT,0.17000008,23.99,24.295,23.73,49588,,,,,,,
CERS,2.245,2024/08/21,15:20 EDT,0.06499982,2.2,2.275,2.17,369727,,,,,,,
CERE,44.96,2024/07/31,16:00 EDT,0.0,44.98,44.96,44.96,15033754,,,,,,,
CENX,14.62,2024/08/21,15:20 EDT,-0.3199997,14.93,15.005,14.4,530114,,,,,,,
CENTA,33.82,2024/08/21,15:19 EDT,0.32999802,33.74,34.02,33.52,61320,,,,,,,
CENT,39.16,2024/08/21,15:19 EDT,0.38000107,38.93,39.34,38.82,37282,,,,,,,
CENN,1.4381,2024/08/21,14:56 EDT,-0.0019000769,1.45,1.45,1.4122,28369,,,,,,,
CELU,3.1218,2024/08/21,14:29 EDT,-0.01820016,3.085,3.15,3.07,6808,,,,,,,
CELH,40.87,2024/08/21,15:20 EDT,0.52000046,40.9,41.39,40.49,2137518,,,,,,,
CEIX,96.58,2024/08/21,15:20 EDT,1.8499985,95.81,103.8,96.46,1416172,,,,,,,
CDXS,3.03,2024/08/21,15:19 EDT,0.059999943,2.99,3.095,2.87,235461,,,,,,,
CDRE,35.26,2024/08/21,15:20 EDT,0.14999771,35.36,35.34,34.52,145106,,,,,,,
CDNA,33.23,2024/08/21,15:20 EDT,0.7799988,32.95,33.92,32.085,515432,,,,,,,
CDMO,11.48,2024/08/21,15:20 EDT,0.16999912,11.38,11.565,11.325,213216,,,,,,,
CDLX,4.085,2024/08/21,15:20 EDT,0.08500004,4.06,4.11,3.96,566105,,,,,,,
CDE,6.55,2024/08/21,15:20 EDT,0.1500001,6.4,6.63,6.315,4250997,,,,,,,
CCXI,,,,,,,,,,,,,,,
CCSI,21.31,2024/08/21,15:18 EDT,0.9699993,21.55,23.77,21.29,158983,,,,,,,
CCS,96.545,2024/08/21,15:20 EDT,3.824997,94.38,97.33,94.8018,99270,,,,,,,
CCRN,14.15,2024/08/21,15:19 EDT,0.09999943,14.12,14.35,14.0,177846,,,,,,,
CCOI,73.47,2024/08/21,15:20 EDT,-1.2600021,71.75,73.7,70.08,346656,,,,,,,
CCO,1.45,2024/08/21,15:20 EDT,0.0,1.46,1.47,1.405,627767,,,,,,,
CCNE,22.91,2024/08/21,15:12 EDT,-0.21000099,23.005,23.005,22.69,4877,,,,,,,
CCF,,,,,,,,,,,,,,,
CCCC,6.175,2024/08/21,15:20 EDT,0.125,6.13,6.29,6.03,783311,,,,,,,
CCBG,32.19,2024/08/21,15:10 EDT,-0.060001373,32.24,32.345,31.75,12904,,,,,,,
CCB,49.58,2024/08/21,15:10 EDT,0.42000198,49.11,49.65,48.84,20756,,,,,,,
CBZ,71.42,2024/08/21,15:20 EDT,0.25,71.61,72.0,70.74,197674,,,,,,,
CBU,58.73,2024/08/21,15:18 EDT,0.3199997,58.76,58.95,58.18,49877,,,,,,,
CBT,100.755,2024/08/21,15:20 EDT,2.0049973,99.6,101.1025,99.02,133357,,,,,,,
CBRL,41.67,2024/08/21,15:20 EDT,0.7599983,41.65,41.845,40.96,176321,,,,,,,
CBNK,24.3318,2024/08/21,15:04 EDT,0.051799774,24.5,24.83,24.24,5859,,,,,,,
CBL,26.025,2024/08/21,15:20 EDT,0.22500038,25.98,26.15,25.82,33656,,,,,,,
CBAN,14.09,2024/08/21,15:19 EDT,-0.059999466,14.2,14.3899,14.05,25250,,,,,,,
CATY,42.14,2024/08/21,15:20 EDT,0.09000015,42.18,42.32,41.98,81359,,,,,,,
CATO,5.01,2024/08/21,15:12 EDT,0.0900002,4.98,5.01,4.96,19670,,,,,,,
CATC,73.59,2024/07/12,16:00 EDT,0.0,0.0,73.59,73.59,228264,,,,,,,
CASS,41.68,2024/08/21,15:10 EDT,-0.11000061,42.23,42.23,41.45,7241,,,,,,,
CASH,63.88,2024/08/21,15:19 EDT,0.020000458,64.26,64.26,63.39,40504,,,,,,,
CASA,,,,,,,,,,,,,,,
CARS,17.54,2024/08/21,15:20 EDT,-0.1099987,17.71,17.76,17.41,191290,,,,,,,
CARG,28.45,2024/08/21,15:20 EDT,0.29000092,28.32,28.475,27.99,217548,,,,,,,
CARE,15.9718,2024/08/21,15:19 EDT,0.0017995834,16.01,16.01,15.955,41948,,,,,,,
CARA,0.3416,2024/08/21,15:01 EDT,0.0027999878,0.3388,0.35,0.3308,239321,,,,,,,
CANO,,,,,,,,,,,,,,,
CALX,37.46,2024/08/21,15:20 EDT,-0.20999908,37.83,37.85,37.17,242339,,,,,,,
CALM,71.39,2024/08/21,15:20 EDT,-0.44999695,71.8,71.89,71.26,154064,,,,,,,
CAL,42.485,2024/08/21,15:19 EDT,0.9449997,42.23,42.61,41.7,172476,,,,,,,
CAKE,38.56,2024/08/21,15:20 EDT,0.38000107,38.48,38.96,38.21,240011,,,,,,,
CADE,30.67,2024/08/21,15:19 EDT,0.19000053,30.76,30.75,30.345,211131,,,,,,,
CAC,37.3,2024/08/21,15:19 EDT,-0.11000061,37.635,37.67,37.3,13346,,,,,,,
BZH,30.815,2024/08/21,15:20 EDT,1.125,30.2,31.055,30.03,259356,,,,,,,
BYND,6.3576,2024/08/21,15:20 EDT,0.31760025,6.06,6.37,6.06,1293543,,,,,,,
BY,26.255,2024/08/21,15:00 EDT,0.0149994,26.39,26.29,25.99,23762,,,,,,,
BXMT,17.75,2024/08/21,15:20 EDT,-0.030000687,17.88,17.9,17.69,803792,,,,,,,
BXC,98.39,2024/08/21,15:10 EDT,2.94,97.01,99.04,96.62,47313,,,,,,,
BWFG,27.11,2024/08/21,14:11 EDT,0.5400009,27.1446,27.1446,27.0318,1515,,,,,,,
BWB,13.15,2024/08/21,15:00 EDT,0.17999935,12.9,13.15,12.9,3096,,,,,,,
BW,1.105,2024/08/21,15:18 EDT,0.08500004,1.02,1.15,0.9902,1719164,,,,,,,
BVS,9.0,2024/08/21,15:19 EDT,0.8000002,8.7,9.12,8.56,813713,,,,,,,
BVH,,,,,,,,,,,,,,,
BV,15.61,2024/08/21,15:20 EDT,1.0699997,15.43,15.67,14.94,674657,,,,,,,
BUSE,25.72,2024/08/21,15:20 EDT,-0.13000107,26.09,26.09,25.61,48582,,,,,,,
BTU,23.245,2024/08/21,15:20 EDT,0.6850014,23.495,24.56,22.755,3291686,,,,,,,
BTRS,,,,,,,,,,,,,,,
BTAI,0.6796,2024/08/21,15:05 EDT,0.011099994,0.6794,0.69,0.657,165871,,,,,,,
BSRR,27.74,2024/08/21,15:18 EDT,-0.09000015,28.12,28.17,27.551,7276,,,,,,,
BSIG,23.165,2024/08/21,15:01 EDT,-0.0249996,23.3,23.18,22.97,21289,,,,,,,
BRY,6.325,2024/08/21,15:19 EDT,0.034999847,6.39,6.4,6.2525,395173,,,,,,,
BRT,18.1113,2024/08/21,15:06 EDT,0.271299,17.84,18.1113,17.76,8055,,,,,,,
BRSP,5.675,2024/08/21,15:20 EDT,-0.0449996,5.74,5.8,5.65,249881,,,,,,,
BRP,,,,,,,,,,,,,,,
BRMK,,,,,,,,,,,,,,,
BRKL,9.735,2024/08/21,15:20 EDT,0.01499939,9.75,9.765,9.62,129911,,,,,,,
BRDS,,,,,,,,,,,,,,,
BRCC,4.24,2024/08/21,15:20 EDT,0.21999979,4.0,4.35,3.98,795364,,,,,,,
BRC,72.31,2024/08/21,15:20 EDT,1.1100006,71.71,72.47,71.2,151151,,,,,,,
BRBS,2.825,2024/08/21,15:16 EDT,0.07500005,2.74,2.889,2.78,64220,,,,,,,
BRBR,55.82,2024/08/21,15:20 EDT,0.5999985,55.41,55.995,55.02,258539,,,,,,,
BPMC,95.32,2024/08/21,15:20 EDT,2.1200027,93.73,95.85,93.26,224524,,,,,,,
BOXD,,,,,,,,,,,,,,,
BOX,28.46,2024/08/21,15:20 EDT,0.20999908,28.42,28.515,28.3,417816,,,,,,,
BOWL,11.27,2024/08/21,15:20 EDT,0.32000065,11.03,11.34,11.0301,197373,,,,,,,
BORR,6.09,2024/08/21,15:20 EDT,-0.029999733,6.21,6.26,6.08,677005,,,,,,,
BOOT,139.5825,2024/08/21,15:20 EDT,2.912506,140.84,141.51,137.77,338649,,,,,,,
BOOM,11.36,2024/08/21,15:17 EDT,0.0,11.4399,11.5,11.22,104279,,,,,,,
BODY,,,,,,,,,,,,,,,
BOC,13.36,2024/08/21,15:06 EDT,0.00999928,13.38,13.47,13.2204,54853,,,,,,,
BNL,17.905,2024/08/21,15:20 EDT,0.24500084,17.75,17.92,17.71,441648,,,,,,,
BNGO,0.542,2024/08/21,15:20 EDT,0.02429998,0.523,0.5466,0.5102,1610314,,,,,,,
BNFT,,,,,,,,,,,,,,,
BMRC,19.095,2024/08/21,15:19 EDT,0.29500008,18.97,19.14,18.62,115877,,,,,,,
BMI,204.62,2024/08/21,15:19 EDT,3.149994,203.34,205.56,201.73,40819,,,,,,,
BMBL,6.555,2024/08/21,15:20 EDT,-0.0050001144,6.6,6.6688,6.45,1887390,,,,,,,
BLX,30.12,2024/08/21,15:18 EDT,0.16000175,30.1,30.23,29.88,48152,,,,,,,
BLUE,0.7185,2024/08/21,15:20 EDT,0.056200027,0.663,0.7438,0.662,8578914,,,,,,,
BLNK,2.08,2024/08/21,15:20 EDT,0.00999999,2.088,2.11,2.06,2674276,,,,,,,
BLND,4.025,2024/08/21,15:19 EDT,0.125,3.94,4.06,3.88,1845023,,,,,,,
BLMN,18.125,2024/08/21,15:20 EDT,0.5949993,17.7,18.14,17.51,807113,,,,,,,
BLKB,79.2475,2024/08/21,15:18 EDT,1.8074951,77.98,79.32,77.5,86387,,,,,,,
BLI,,,,,,,,,,,,,,,
BLFY,10.24,2024/08/21,15:19 EDT,-0.05000019,10.158,10.35,10.158,12441,,,,,,,
BLFS,25.6,2024/08/21,15:20 EDT,0.030000687,25.75,25.98,25.25,215784,,,,,,,
BLDE,3.0,2024/08/21,15:20 EDT,0.029999971,2.97,3.025,2.93,242080,,,,,,,
BLBD,46.985,2024/08/21,15:20 EDT,0.3050003,46.97,47.43,46.5183,266221,,,,,,,
BL,50.89,2024/08/21,15:20 EDT,-0.70000076,51.7,52.08,50.59,489526,,,,,,,
BKU,36.245,2024/08/21,15:20 EDT,-0.034999847,36.67,36.72,36.065,120135,,,,,,,
BKKT,14.4747,2024/08/21,15:20 EDT,1.0146999,13.52,14.72,13.5713,54735,,,,,,,
BKH,57.91,2024/08/21,15:20 EDT,0.40999985,57.56,58.14,57.4,165725,,,,,,,
BKE,41.78,2024/08/21,15:20 EDT,-0.2800026,42.68,43.1983,41.56,124105,,,,,,,
BKD,6.785,2024/08/21,15:20 EDT,0.15499973,6.68,6.85,6.63,891653,,,,,,,
BJRI,31.285,2024/08/21,15:20 EDT,0.6550007,30.88,31.4,30.51,148593,,,,,,,
BIRD,0.7657,2024/08/21,15:18 EDT,0.034099996,0.721,0.77,0.72,554614,,,,,,,
BIPC,39.39,2024/08/21,15:20 EDT,0.3899994,39.45,39.66,39.12,133070,,,,,,,
BIGC,5.88,2024/08/21,15:20 EDT,0.0,5.94,5.94,5.82,185382,,,,,,,
BIG,1.12,2024/08/21,15:19 EDT,0.049999952,1.08,1.138,1.06,1194098,,,,,,,
BHVN,40.96,2024/08/21,15:19 EDT,-0.040000916,41.25,41.7442,40.27,300716,,,,,,,
BHR,2.87,2024/08/21,15:20 EDT,0.03999996,2.83,2.87,2.74,202772,,,,,,,
BHLB,26.32,2024/08/21,15:20 EDT,0.049999237,26.47,26.38,26.14,48681,,,,,,,
BHIL,6.22,2024/08/21,15:12 EDT,0.01999998,6.25,6.3,6.22,11706,,,,,,,
BHG,,,,,,,,,,,,,,,
BHE,41.96,2024/08/21,15:19 EDT,0.52000046,41.78,42.34,41.565,96615,,,,,,,
BHB,29.64,2024/08/21,13:21 EDT,0.09000015,29.51,29.64,29.37,9456,,,,,,,
BH,180.31,2024/08/21,13:57 EDT,5.05,176.2,180.31,176.0,381,,,,,,,
BGS,8.32,2024/08/21,15:20 EDT,0.09999943,8.3,8.36,8.26,302106,,,,,,,
BGRY,,,,,,,,,,,,,,,
BGFV,1.85,2024/08/21,15:12 EDT,0.120000005,1.75,1.885,1.75,209199,,,,,,,
BGCP,,,,,,,,,,,,,,,
BFST,22.8,2024/08/21,15:20 EDT,0.099998474,22.91,22.9115,22.64,32320,,,,,,,
BFS,39.28,2024/08/21,15:13 EDT,-0.0300026,39.39,39.42,39.24,6170,,,,,,,
BFLY,0.9481,2024/08/21,15:18 EDT,0.027999997,0.929,0.97,0.92,782857,,,,,,,
BFH,54.51,2024/08/21,15:20 EDT,-0.6400032,55.26,55.83,54.18,365568,,,,,,,
BFC,88.37,2024/08/21,15:10 EDT,0.94000244,88.75,88.75,88.37,5848,,,,,,,
BECN,86.785,2024/08/21,15:20 EDT,1.3450012,86.58,87.37,85.57,220936,,,,,,,
BEAM,25.44,2024/08/21,15:20 EDT,0.90999985,24.7,25.73,24.43,320615,,,,,,,
BE,11.62,2024/08/21,15:20 EDT,0.10999966,11.56,11.66,11.38,2753678,,,,,,,
BDN,5.145,2024/08/21,15:20 EDT,0.05499983,5.13,5.16,5.06,397375,,,,,,,
BDC,104.32,2024/08/21,15:15 EDT,1.0199966,104.42,105.035,103.49,63473,,,,,,,
BCRX,7.92,2024/08/21,15:20 EDT,0.099999905,7.83,8.0487,7.83,1024241,,,,,,,
BCPC,168.725,2024/08/21,15:17 EDT,1.4450073,166.87,169.5,166.87,14479,,,,,,,
BCOV,2.215,2024/08/21,15:17 EDT,-0.08500004,2.3,2.3,2.21,50681,,,,,,,
BCOR,,,,,,,,,,,,,,,
BCO,104.55,2024/08/21,15:18 EDT,2.0300064,103.04,104.565,102.831,91763,,,,,,,
BCML,21.75,2024/08/21,13:08 EDT,-0.010000229,21.87,21.9699,21.745,4139,,,,,,,
BCC,131.21,2024/08/21,15:20 EDT,3.6600037,129.13,131.455,128.45,96022,,,,,,,
BCBP,11.741,2024/08/21,15:06 EDT,0.13100052,11.6,11.76,11.578,11301,,,,,,,
BBW,28.44,2024/08/21,15:19 EDT,0.7200012,27.96,28.44,27.6901,122243,,,,,,,
BBUC,21.62,2024/08/21,15:19 EDT,0.41000175,21.46,21.76,21.32,6581,,,,,,,
BBSI,35.025,2024/08/21,15:19 EDT,0.28499985,34.96,35.13,34.74,80444,,,,,,,
BBLN,,,,,,,,,,,,,,,
BBIO,25.32,2024/08/21,15:20 EDT,-0.34000015,25.6,26.0,24.83,923126,,,,,,,
BBIG,9.0E-4,2024/08/21,14:20 EDT,0.0,9.0E-4,9.0E-4,9.0E-4,303,,,,,,,
BBCP,6.19,2024/08/21,15:12 EDT,-0.029999733,6.22,6.28,6.1697,31133,,,,,,,
BBBY,,,,,,,,,,,,,,,
BATRK,43.15,2024/08/21,15:20 EDT,0.49000168,42.92,43.35,42.71,97229,,,,,,,
BATRA,46.15,2024/08/21,15:11 EDT,0.3900032,45.875,46.26,45.815,13743,,,,,,,
BATL,3.7,2024/08/21,14:22 EDT,0.1500001,3.7237,3.7237,3.551,4440,,,,,,,
BASE,18.318,2024/08/21,15:19 EDT,0.11800003,18.4,18.44,18.1,117785,,,,,,,
BARK,1.715,2024/08/21,15:18 EDT,0.08500004,1.67,1.74,1.6603,452563,,,,,,,
BANR,55.85,2024/08/21,15:19 EDT,-0.20000076,56.37,56.37,55.57,40425,,,,,,,
BANF,101.4825,2024/08/21,15:19 EDT,0.2524948,101.09,102.0,100.165,32069,,,,,,,
BAND,17.2344,2024/08/21,15:18 EDT,0.06439972,17.37,17.37,16.965,105610,,,,,,,
BANC,13.92,2024/08/21,15:20 EDT,-0.019999504,14.12,14.085,13.825,502589,,,,,,,
BALY,17.08,2024/08/21,15:20 EDT,0.020000458,17.08,17.11,17.071,209834,,,,,,,
B,38.49,2024/08/21,15:20 EDT,0.38000107,38.46,38.73,37.94,65095,,,,,,,
AZZ,79.405,2024/08/21,15:20 EDT,-0.13500214,79.9,79.865,77.64,446807,,,,,,,
AXTI,2.835,2024/08/21,15:15 EDT,0.049999952,2.8,2.87,2.79,87393,,,,,,,
AXSM,87.805,2024/08/21,15:20 EDT,-0.35500336,88.5,89.18,87.6,252304,,,,,,,
AXNX,69.115,2024/08/21,15:18 EDT,0.15499878,69.19,69.19,68.94,147659,,,,,,,
AXL,6.405,2024/08/21,15:20 EDT,0.075000286,6.4,6.43,6.35,407218,,,,,,,
AXGN,12.68,2024/08/21,15:20 EDT,0.3600006,12.4,13.02,12.27,429762,,,,,,,
AX,63.92,2024/08/21,15:19 EDT,0.47999954,63.9,64.115,63.29,128927,,,,,,,
AWR,81.74,2024/08/21,15:18 EDT,0.040000916,81.79,82.02,81.4,32881,,,,,,,
AVYA,,,,,,,,,,,,,,,
AVXL,6.24,2024/08/21,15:20 EDT,0.10999966,6.1421,6.39,6.06,563647,,,,,,,
AVTE,1.865,2024/08/21,15:20 EDT,0.044999957,1.83,1.89,1.83,139563,,,,,,,
AVPT,10.86,2024/08/21,15:20 EDT,-0.030000687,10.97,10.97,10.82,248515,,,,,,,
AVO,10.4153,2024/08/21,15:16 EDT,0.06529999,10.35,10.48,10.34,26422,,,,,,,
AVNW,27.4625,2024/08/21,15:18 EDT,-0.3275013,27.99,27.99,27.43,36646,,,,,,,
AVNT,46.475,2024/08/21,15:20 EDT,0.6549988,46.07,46.64,45.9162,63150,,,,,,,
AVNS,23.09,2024/08/21,15:19 EDT,-0.030000687,23.22,23.39,23.03,109570,,,,,,,
AVIR,3.8,2024/08/21,15:17 EDT,0.0,3.8,3.87,3.74,173138,,,,,,,
AVID,,,,,,,,,,,,,,,
AVDX,7.98,2024/08/21,15:20 EDT,-0.07000017,8.13,8.13,7.8,874445,,,,,,,
AVD,5.605,2024/08/21,15:19 EDT,0.07499981,5.61,5.74,5.53,157362,,,,,,,
AVAV,187.94,2024/08/21,15:20 EDT,0.69999695,187.48,189.68,187.27,77614,,,,,,,
AVAH,5.4702,2024/08/21,15:20 EDT,0.36019993,5.12,5.5,5.1,299824,,,,,,,
AVA,38.9535,2024/08/21,15:20 EDT,0.42350006,38.66,38.97,38.5501,169528,,,,,,,
AURA,7.6,2024/08/21,15:12 EDT,-0.0050001144,7.82,7.84,7.4,50994,,,,,,,
AUPH,6.625,2024/08/21,15:20 EDT,0.19500017,6.43,6.7,6.34,1317045,,,,,,,
AUD,,,,,,,,,,,,,,,
AUB,37.105,2024/08/21,15:19 EDT,0.09500122,37.36,37.275,36.8715,71447,,,,,,,
ATSG,15.47,2024/08/21,15:20 EDT,0.32999992,15.33,15.6,15.21,171674,,,,,,,
ATRO,19.12,2024/08/21,15:16 EDT,0.07999992,19.26,19.26,18.875,97214,,,,,,,
ATRI,459.92,2024/08/20,16:00 EDT,0.0,459.75,459.92,459.92,29517,,,,,,,
ATRC,23.89,2024/08/21,15:20 EDT,0.26999855,23.82,24.04,23.27,180785,,,,,,,
ATRA,7.13,2024/08/21,14:58 EDT,-0.049999714,7.16,7.34,6.98,28873,,,,,,,
ATOM,2.93,2024/08/21,15:17 EDT,-0.029999971,2.95,2.975,2.85,87780,,,,,,,
ATNI,26.12,2024/08/21,15:19 EDT,0.17000008,25.49,26.12,25.485,19448,,,,,,,
ATLC,32.835,2024/08/21,13:58 EDT,-0.06500244,32.93,33.2,32.375,3699,,,,,,,
ATKR,97.59,2024/08/21,15:20 EDT,1.909996,96.43,98.4699,96.43,361128,,,,,,,
ATIP,5.905,2024/08/21,14:38 EDT,-0.034999847,5.9,5.905,5.905,503,,,,,,,
ATI,64.97,2024/08/21,15:20 EDT,1.5600014,63.97,65.07,63.73,329176,,,,,,,
ATHA,3.2901,2024/08/21,15:18 EDT,-0.049899817,3.35,3.51,3.24,194483,,,,,,,
ATGE,73.38,2024/08/21,15:20 EDT,1.4699936,72.01,74.465,71.4025,266081,,,,,,,
ATEX,37.7,2024/08/21,15:20 EDT,-0.069999695,38.11,38.11,36.755,92694,,,,,,,
ATER,2.92,2024/08/21,13:59 EDT,0.07000017,2.7073,2.92,2.7073,35852,,,,,,,
ATEN,13.37,2024/08/21,15:20 EDT,0.05000019,13.41,13.505,13.345,231593,,,,,,,
ATEC,5.735,2024/08/21,15:20 EDT,-0.15499973,5.94,6.01,5.645,2201561,,,,,,,
ATCX,12.25,2024/08/19,16:00 EDT,0.0,12.24,12.25,12.24,380049,,,,,,,
ASTR,0.539,2024/07/19,16:00 EDT,0.0,0.559,0.539,0.539,1419665,,,,,,,
ASTE,32.715,2024/08/21,15:20 EDT,0.36500168,32.74,32.8066,32.3486,48158,,,,,,,
ASPN,30.59,2024/08/21,15:20 EDT,-0.11000061,31.06,31.585,30.33,941713,,,,,,,
ASO,55.935,2024/08/21,15:20 EDT,1.0150032,55.96,56.32,55.435,444930,,,,,,,
ASLE,5.3,2024/08/21,15:18 EDT,0.1800003,5.16,5.3,5.115,153225,,,,,,,
ASIX,29.33,2024/08/21,15:19 EDT,0.37000084,29.09,29.355,29.025,24452,,,,,,,
ASGN,93.135,2024/08/21,15:20 EDT,2.3450012,92.05,93.27,91.985,113391,,,,,,,
ASC,18.78,2024/08/21,15:20 EDT,-0.36999893,19.12,19.22,18.76,545257,,,,,,,
ASB,21.19,2024/08/21,15:20 EDT,-0.069999695,21.46,21.395,21.1,381983,,,,,,,
ASAN,13.77,2024/08/21,15:20 EDT,0.19000053,13.73,13.825,13.57,555241,,,,,,,
ARWR,24.975,2024/08/21,15:20 EDT,1.375,23.67,25.37,23.67,556022,,,,,,,
ARVN,24.925,2024/08/21,15:20 EDT,-0.07500076,25.11,26.19,24.61,617242,,,,,,,
ARTNA,36.625,2024/08/21,15:19 EDT,-0.14500046,36.77,36.77,36.33,13064,,,,,,,
ARRY,6.6,2024/08/21,15:20 EDT,0.23000002,6.35,6.62,6.31,2863141,,,,,,,
ARR,20.315,2024/08/21,15:20 EDT,0.15500069,20.18,20.375,20.11,848520,,,,,,,
ARQT,8.21,2024/08/21,15:20 EDT,-0.21000004,8.48,8.73,8.21,1102605,,,,,,,
